id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,canal_acquisition,date_debut,date_fin,est_actif,segment_client,region_admin
5976,C07496,Said Tazi,35-44,m,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
5977,C00981,Dounia Cherkaoui,25-34,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
5978,C03331,Ali Alaoui,65+,m,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
5979,C01811,Amine Rahmouni,55-64,f,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
5980,C07481,Youssef El Idrissi,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
5981,C01871,Ali Ouahbi,45-54,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
5982,C00132,Omar Kettani,35-44,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
5983,C01940,Reda Skalli,25-34,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
5984,C00415,Khalid Lahlou,55-64,m,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
5985,C05859,Ahmed Tazi,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
5986,C01603,Wafae Kettani,35-44,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
5987,C01435,Sanae Naciri,25-34,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
5988,C07737,Samira Cherkaoui,45-54,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
5989,C01076,Ilham El Amrani,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
5990,C00391,Ilham Fassi Fihri,45-54,m,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
5991,C04778,Reda Fassi Fihri,55-64,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
5992,C07609,Nadia El Mansouri,45-54,f,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
5993,C01991,Ahmed El Amrani,25-34,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
5994,C02818,Mustapha Amrani,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
5995,C06036,Hassan Amrani,45-54,m,Agadir,mobile,2026-05-08,9999-12-31,True,Bronze,
5996,C02327,Brahim Alaoui,35-44,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
5997,C04021,Omar Rahmouni,35-44,m,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
5998,C00031,Nabil Skalli,35-44,f,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
5999,C06159,Karim Benjelloun,55-64,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6000,C03114,Reda Tahiri,45-54,m,El Jadida,referral,2026-05-08,9999-12-31,True,Bronze,
6001,C06908,Ilham Tazi,25-34,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6002,C03136,Amina Sefrioui,35-44,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6003,C03177,Rim Ziani,18-24,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6004,C04430,Driss Bouazza,35-44,m,Nador,social_media,2026-05-08,9999-12-31,True,Bronze,
6005,C02312,Houda Chraibi,35-44,m,Oujda,marketplace,2026-05-08,9999-12-31,True,Bronze,
6006,C04081,Karim Rahmouni,35-44,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6007,C04610,Said El Ouazzani,55-64,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6008,C01530,Zakaria El Amrani,55-64,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
6009,C03871,Asmae Alaoui,Non renseigné,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6010,C07622,Sanae Haddad,18-24,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6011,C06409,Hamza El Idrissi,55-64,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
6012,C01793,Mohamed Amrani,45-54,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
6013,C03982,Hanane Bouzid,18-24,f,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6014,C05264,Brahim El Mansouri,35-44,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6015,C02165,Dounia Sefrioui,35-44,m,Oujda,mobile,2026-05-08,9999-12-31,True,Bronze,
6016,C05704,Omar Naciri,45-54,f,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
6017,C06260,Fatima El Amrani,25-34,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6018,C00443,Asmae Naciri,55-64,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6019,C01971,Hind El Mansouri,55-64,f,Safi,web,2026-05-08,9999-12-31,True,Bronze,
6020,C04805,Karim Rahmouni,55-64,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6021,C06335,Khalid Naciri,45-54,m,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
6022,C04681,Mustapha Rahmouni,55-64,f,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
6023,C06650,Imad Fassi Fihri,55-64,f,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
6024,C00483,Mehdi Ouahbi,18-24,m,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
6025,C07533,Amina El Mansouri,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6026,C04438,Mohamed Bouzid,65+,f,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
6027,C01170,Mehdi Alaoui,35-44,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6028,C02662,Driss Amrani,25-34,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6029,C00136,Mehdi Naciri,25-34,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6030,C05171,Amina Benkirane,25-34,f,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6031,C06308,Salma Filali,18-24,f,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
6032,C05834,Salma Sefrioui,45-54,f,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6033,C01992,Youssef Naciri,45-54,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6034,C07725,Mustapha Benkirane,55-64,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6035,C02579,Hanane Kettani,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6036,C07009,Brahim Haddad,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6037,C03784,Adil Benkirane,18-24,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6038,C00914,Ilham Sefrioui,55-64,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6039,C06992,Asmae Amrani,18-24,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6040,C02053,Zakaria Bouazza,18-24,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6041,C06570,Said Chraibi,18-24,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
6042,C00395,Brahim Bouzid,18-24,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6043,C04280,Said Rahmouni,65+,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6044,C01334,Youssef El Idrissi,25-34,m,Safi,social_media,2026-05-08,9999-12-31,True,Bronze,
6045,C00201,Meryem Fassi Fihri,45-54,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6046,C07476,Hassan Bennani,65+,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
6047,C02244,Reda Alaoui,45-54,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6048,C00354,Imad Bennani,55-64,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
6049,C02869,Laila Tahiri,25-34,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
6050,C00418,Loubna Bennani,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
6051,C01220,Amine Bouazza,45-54,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6052,C04009,Adil Ziani,45-54,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6053,C00533,Adil Bouazza,35-44,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
6054,C04600,Nadia Bennani,55-64,m,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
6055,C06838,Wafae Tazi,35-44,m,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
6056,C03942,Samira El Mansouri,55-64,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6057,C04920,Soufiane El Amrani,45-54,m,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
6058,C04860,Khalid Benkirane,25-34,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6059,C03029,Amine Bouzid,45-54,f,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6060,C01175,Omar Naciri,45-54,f,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
6061,C00832,Mustapha Filali,45-54,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6062,C06762,Laila Benali,18-24,f,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
6063,C01169,Hamza Amrani,65+,m,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
6064,C00295,Rachid Amrani,25-34,f,El Jadida,social_media,2026-05-08,9999-12-31,True,Bronze,
6065,C05944,Ilham Haddad,35-44,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6066,C06569,Karim El Mansouri,18-24,m,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
6067,C07865,Brahim Bennani,18-24,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6068,C05241,Salma Haddad,18-24,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6069,C05884,Ghita Ziani,55-64,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6070,C00642,Khalid Alaoui,55-64,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
6071,C05053,Ahmed Kettani,18-24,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
6072,C06010,Adil Chraibi,25-34,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
6073,C00468,Mustapha El Amrani,45-54,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6074,C06314,Mohamed Fassi Fihri,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6075,C00117,Karim Cherkaoui,18-24,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6076,C07093,Loubna Kettani,55-64,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6077,C01618,Ghita Rahmouni,65+,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6078,C00275,Ali Cherkaoui,55-64,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6079,C06233,Mustapha El Ouazzani,45-54,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6080,C00915,Omar El Idrissi,25-34,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6081,C02288,Soufiane Kettani,65+,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6082,C06615,Reda Haddad,55-64,f,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6083,C01393,Rim Tahiri,55-64,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
6084,C00960,Rim Bouzid,18-24,m,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
6085,C02580,Sanae Bouazza,25-34,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6086,C01023,Fatima Kettani,18-24,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6087,C04539,Laila El Amrani,18-24,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6088,C00711,Hassan Haddad,Non renseigné,m,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6089,C07680,Dounia Filali,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6090,C07866,Khalid Bouazza,45-54,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6091,C05225,Rim Kettani,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6092,C03206,Adil Benjelloun,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6093,C05835,Wafae Tazi,25-34,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6094,C00878,Khadija Bouzid,35-44,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6095,C06239,Amine Benkirane,25-34,m,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
6096,C00472,Mohamed Filali,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6097,C02047,Nawal Haddad,35-44,m,Béni Mellal,social_media,2026-05-08,9999-12-31,True,Bronze,
6098,C06476,Nabil Kettani,35-44,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
6099,C01569,Ghita Ziani,45-54,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6100,C07818,Loubna Rahmouni,45-54,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
6101,C01537,Mehdi Berrada,25-34,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6102,C02371,Hanane Benali,18-24,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
6103,C02220,Driss Benali,18-24,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6104,C06588,Ghita El Amrani,45-54,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
6105,C06540,Khadija Bouzid,45-54,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6106,C06927,Brahim Filali,25-34,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6107,C00548,Imad Rahmouni,55-64,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6108,C05419,Loubna Benali,45-54,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
6109,C04293,Hind Alaoui,55-64,m,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6110,C02200,Meryem Lahlou,25-34,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6111,C04488,Loubna El Idrissi,45-54,f,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
6112,C07904,Ahmed Bouzid,55-64,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6113,C06782,Ghita Ouahbi,55-64,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6114,C03733,Hanane Bennani,55-64,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6115,C07954,Karim Benali,55-64,f,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
6116,C07095,Khalid Benjelloun,18-24,m,El Jadida,web,2026-05-08,9999-12-31,True,Bronze,
6117,C02129,Hassan Benali,18-24,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6118,C01683,Ali Haddad,25-34,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6119,C03065,Said Benjelloun,55-64,f,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
6120,C03832,Asmae Lahlou,25-34,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6121,C06626,Rachid Bouazza,25-34,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6122,C01401,Reda Benkirane,35-44,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6123,C00991,Imad Rahmouni,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6124,C06096,Zineb Berrada,25-34,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6125,C04919,Ilham El Mansouri,35-44,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
6126,C03748,Imad Benkirane,35-44,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6127,C00094,Adil Fassi Fihri,25-34,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6128,C05855,Imad El Ouazzani,25-34,m,Béni Mellal,mobile,2026-05-08,9999-12-31,True,Bronze,
6129,C07652,Loubna Tahiri,55-64,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6130,C04366,Khadija Tazi,35-44,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6131,C06858,Mehdi Bouzid,25-34,m,Oujda,marketplace,2026-05-08,9999-12-31,True,Bronze,
6132,C02879,Houda Naciri,35-44,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6133,C02617,Reda Naciri,45-54,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6134,C03904,Ahmed Fassi Fihri,45-54,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6135,C01514,Nabil Benali,35-44,f,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6136,C07198,Loubna El Mansouri,45-54,m,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
6137,C06052,Ahmed Sefrioui,25-34,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6138,C01193,Salma Amrani,45-54,f,Kénitra,web,2026-05-08,9999-12-31,True,Bronze,
6139,C03930,Ahmed El Ouazzani,18-24,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6140,C01918,Soufiane Fassi Fihri,45-54,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6141,C02057,Wafae Chraibi,25-34,f,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
6142,C03743,Rim Sefrioui,55-64,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6143,C07035,Laila Bouzid,45-54,m,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
6144,C07239,Fatima Cherkaoui,35-44,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6145,C01958,Amina El Mansouri,25-34,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6146,C06067,Soufiane Bouzid,Non renseigné,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6147,C06388,Reda Naciri,35-44,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6148,C05564,Dounia Kettani,35-44,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6149,C00803,Hanane Benali,55-64,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6150,C05676,Sanae Sefrioui,18-24,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6151,C01977,Amine Benkirane,35-44,m,El Jadida,social_media,2026-05-08,9999-12-31,True,Bronze,
6152,C07714,Soufiane Naciri,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6153,C07336,Imad Kettani,25-34,f,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6154,C04500,Ali Bennani,45-54,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6155,C03531,Nabil El Ouazzani,18-24,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6156,C02009,Soufiane El Amrani,35-44,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
6157,C00213,Mohamed Naciri,45-54,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
6158,C02374,Khadija Benali,65+,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6159,C05625,Amina Alaoui,35-44,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
6160,C06549,Loubna El Idrissi,35-44,m,Agadir,marketplace,2026-05-08,9999-12-31,True,Bronze,
6161,C01070,Khalid Filali,55-64,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6162,C02560,Amina Kettani,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6163,C07896,Hamza Bouazza,45-54,m,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
6164,C06109,Ali El Amrani,55-64,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
6165,C03501,Samira Ziani,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6166,C04121,Amine Fassi Fihri,25-34,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
6167,C06005,Driss Kettani,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6168,C07704,Khalid Bouazza,18-24,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6169,C07645,Samira Alaoui,55-64,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6170,C01545,Ghita Berrada,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6171,C03341,Loubna Skalli,35-44,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
6172,C04295,Karim El Amrani,18-24,m,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
6173,C04489,Adil Amrani,55-64,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
6174,C01270,Mohamed El Amrani,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
6175,C04619,Omar Benali,55-64,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6176,C00594,Dounia Kettani,45-54,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
6177,C06272,Nadia Cherkaoui,35-44,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6178,C00777,Hind Lahlou,35-44,m,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
6179,C03473,Dounia El Ouazzani,35-44,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6180,C06926,Hind Berrada,45-54,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
6181,C02305,Zakaria Lahlou,25-34,m,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
6182,C05926,Zineb Amrani,45-54,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6183,C00410,Imad Benjelloun,45-54,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6184,C04140,Brahim El Ouazzani,45-54,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6185,C03707,Dounia Benjelloun,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6186,C07831,Said Tahiri,55-64,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6187,C01137,Amina Naciri,35-44,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6188,C00829,Ahmed Alaoui,35-44,m,El Jadida,referral,2026-05-08,9999-12-31,True,Bronze,
6189,C00672,Nadia Lahlou,55-64,f,Safi,social_media,2026-05-08,9999-12-31,True,Bronze,
6190,C03683,Adil El Idrissi,25-34,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6191,C06991,Sanae El Amrani,45-54,f,Nador,marketplace,2026-05-08,9999-12-31,True,Bronze,
6192,C05002,Wafae Alaoui,18-24,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6193,C03595,Mohamed Naciri,55-64,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6194,C02435,Mustapha Benjelloun,55-64,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6195,C03215,Ali Alaoui,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6196,C00509,Said Filali,45-54,m,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
6197,C05688,Khadija Benkirane,55-64,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6198,C02322,Amine Kettani,18-24,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6199,C01112,Reda Rahmouni,55-64,f,El Jadida,web,2026-05-08,9999-12-31,True,Bronze,
6200,C05357,Youssef Cherkaoui,35-44,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6201,C03419,Laila Benali,35-44,m,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6202,C04176,Zakaria Filali,55-64,m,Kénitra,web,2026-05-08,9999-12-31,True,Bronze,
6203,C03569,Amine Tazi,25-34,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
6204,C00837,Loubna Amrani,45-54,f,Nador,social_media,2026-05-08,9999-12-31,True,Bronze,
6205,C06164,Houda Filali,25-34,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
6206,C02854,Reda Naciri,25-34,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
6207,C07985,Wafae Haddad,25-34,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
6208,C02232,Driss Kettani,18-24,f,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
6209,C00406,Ilham Bennani,35-44,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
6210,C07180,Brahim Bennani,65+,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
6211,C06906,Zineb Benkirane,35-44,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6212,C04253,Rachid Lahlou,55-64,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
6213,C01109,Samira Benali,55-64,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
6214,C07115,Nawal Tahiri,45-54,f,El Jadida,web,2026-05-08,9999-12-31,True,Bronze,
6215,C02038,Nabil Skalli,25-34,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
6216,C02666,Khadija El Ouazzani,18-24,m,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
6217,C07656,Sanae Skalli,45-54,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6218,C03016,Amina Alaoui,35-44,f,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
6219,C03171,Amina Fassi Fihri,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6220,C01340,Driss Tahiri,55-64,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6221,C03269,Driss Rahmouni,35-44,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
6222,C01261,Hamza Rahmouni,35-44,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
6223,C01959,Adil Berrada,55-64,m,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
6224,C01066,Hamza Amrani,18-24,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
6225,C07140,Mohamed Rahmouni,45-54,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
6226,C00312,Amine El Idrissi,55-64,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
6227,C07605,Adil Cherkaoui,35-44,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
6228,C07293,Loubna Benkirane,25-34,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6229,C02875,Ilham Tahiri,45-54,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
6230,C01355,Adil Benkirane,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
6231,C07820,Mohamed Ouahbi,45-54,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
6232,C02236,Mohamed El Amrani,55-64,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
6233,C02071,Dounia Benali,25-34,f,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
6234,C01866,Zakaria Bouazza,55-64,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
